Latitude Position,Longitude Position ,Datetime
3.0540283,101.5989433,26-08-21 5:40
3.0256783,101.6146316,26-08-21 5:40
3.0256783,101.6146316,26-08-21 5:40
3.0256783,101.6146316,26-08-21 5:40
3.0256783,101.6146316,26-08-21 5:39
3.0256783,101.6146316,26-08-21 5:39
3.0256783,101.6146316,26-08-21 5:39
3.0256783,101.6146316,26-08-21 5:39
3.0256783,101.6146316,26-08-21 5:38
3.0256783,101.6146316,26-08-21 5:38
3.0256783,101.6146316,26-08-21 5:38
3.0256783,101.6146316,26-08-21 5:37
3.0256783,101.6146316,26-08-21 5:37
3.0256783,101.6146316,26-08-21 5:37
3.0256783,101.6146316,26-08-21 5:37
3.0540283,101.5989433,26-08-21 5:35
3.0541233,101.5989133,26-08-21 5:35
3.0521433,101.6008783,26-08-21 5:34
3.0521433,101.6008783,26-08-21 5:34
3.0521433,101.6008783,26-08-21 5:33
3.0521433,101.6008783,26-08-21 5:33
3.0521433,101.6008783,26-08-21 5:33
3.0256783,101.6146316,26-08-21 5:33
3.0521433,101.6008783,26-08-21 5:33
3.0256783,101.6146316,26-08-21 5:33
3.0521433,101.6008783,26-08-21 5:32
3.0256783,101.6146316,26-08-21 5:32
3.0521433,101.6008783,26-08-21 5:32
3.0256783,101.6146316,26-08-21 5:32
3.0521433,101.6008783,26-08-21 5:31
3.0256783,101.6146316,26-08-21 5:31
3.0521433,101.6008783,26-08-21 5:31
3.0256783,101.6146316,26-08-21 5:31
3.0256783,101.6146316,26-08-21 5:31
3.0521433,101.6008783,26-08-21 5:31
3.0256783,101.6146316,26-08-21 5:31
3.0256783,101.6146316,26-08-21 5:31
3.0521433,101.6008783,26-08-21 5:30
3.0521433,101.6008783,26-08-21 5:30
3.0521433,101.6008783,26-08-21 5:30
3.0521433,101.6008783,26-08-21 5:29
3.0256783,101.6146316,26-08-21 5:29
3.0521433,101.6008783,26-08-21 5:29
3.0521433,101.6008783,26-08-21 5:29
3.0256783,101.6146316,26-08-21 5:29
3.0521433,101.6008783,26-08-21 5:29
3.0521433,101.6008783,26-08-21 5:28
3.0256783,101.6146316,26-08-21 5:28
3.0521433,101.6008783,26-08-21 5:28
3.0256783,101.6146316,26-08-21 5:27
3.0256783,101.6146316,26-08-21 5:27
3.051655,101.6005483,26-08-21 5:23
3.051655,101.6005483,26-08-21 5:23
3.051655,101.6005483,26-08-21 5:22
3.0256783,101.6146316,26-08-21 5:22
3.051655,101.6005483,26-08-21 5:22
3.0256783,101.6146316,26-08-21 5:22
3.051655,101.6005483,26-08-21 5:22
3.0256783,101.6146316,26-08-21 5:22
3.0256783,101.6146316,26-08-21 5:21
3.051655,101.6005483,26-08-21 5:21
3.0256783,101.6146316,26-08-21 5:21
3.051655,101.6005483,26-08-21 5:21
3.051655,101.6005483,26-08-21 5:21
3.0256783,101.6146316,26-08-21 5:21
3.0256783,101.6146316,26-08-21 5:20
3.051655,101.6005483,26-08-21 5:20
3.0256783,101.6146316,26-08-21 5:20
3.051655,101.6005483,26-08-21 5:20
3.0256783,101.6146316,26-08-21 5:19
3.051655,101.6005483,26-08-21 5:19
3.0256783,101.6146316,26-08-21 5:19
3.051655,101.6005483,26-08-21 5:19
3.051655,101.6005483,26-08-21 5:18
3.0256783,101.6146316,26-08-21 5:18
3.051655,101.6005483,26-08-21 5:18
3.0256783,101.6146316,26-08-21 5:18
3.051655,101.6005483,26-08-21 5:18
3.051655,101.6005483,26-08-21 5:17
3.051655,101.6005483,26-08-21 5:17
3.051655,101.6005483,26-08-21 5:16
3.051655,101.6005483,26-08-21 5:16
3.051655,101.6005483,26-08-21 5:15
3.051655,101.6005483,26-08-21 5:14
3.051655,101.6005483,26-08-21 5:14
3.0256783,101.6146316,26-08-21 5:12
3.0256783,101.6146316,26-08-21 5:11
3.0256783,101.6146316,26-08-21 5:11
3.0256783,101.6146316,26-08-21 5:10
3.0256783,101.6146316,26-08-21 5:10
3.0522983,101.6009666,26-08-21 5:09
3.0256783,101.6146316,26-08-21 5:09
3.0256783,101.6146316,26-08-21 5:09
3.0522983,101.6009666,26-08-21 5:09
3.0256783,101.6146316,26-08-21 5:09
3.0256783,101.6146316,26-08-21 5:09
3.0522983,101.6009666,26-08-21 5:09
3.0522983,101.6009666,26-08-21 5:08
3.0256783,101.6146316,26-08-21 5:08
3.0522983,101.6009666,26-08-21 5:08
3.0256783,101.6146316,26-08-21 5:08
3.0256783,101.6146316,26-08-21 5:08
3.0522983,101.6009666,26-08-21 5:07
3.0256783,101.6146316,26-08-21 5:07
3.0522983,101.6009666,26-08-21 5:07
3.0522983,101.6009666,26-08-21 5:07
3.0256783,101.6146316,26-08-21 5:07
3.0256783,101.6146316,26-08-21 5:06
3.0522983,101.6009666,26-08-21 5:06
3.0256783,101.6146316,26-08-21 5:06
3.0522983,101.6009666,26-08-21 5:06
3.0256783,101.6146316,26-08-21 5:06
3.0522983,101.6009666,26-08-21 5:05
3.0256783,101.6146316,26-08-21 5:05
3.0256783,101.6146316,26-08-21 5:05
3.0522983,101.6009666,26-08-21 5:05
3.0256783,101.6146316,26-08-21 5:05
3.0522983,101.6009666,26-08-21 5:05
3.0256783,101.6146316,26-08-21 5:05
3.0256783,101.6146316,26-08-21 5:04
3.0256783,101.6146316,26-08-21 5:04
3.0522983,101.6009666,26-08-21 5:04
3.0256783,101.6146316,26-08-21 5:04
3.0256783,101.6146316,26-08-21 5:04
3.0522983,101.6009666,26-08-21 5:04
3.0522983,101.6009666,26-08-21 5:03
3.0256783,101.6146316,26-08-21 5:03
3.0522983,101.6009666,26-08-21 5:03
3.0256783,101.6146316,26-08-21 5:03
3.0522983,101.6009666,26-08-21 5:02
3.0256783,101.6146316,26-08-21 5:02
3.0256783,101.6146316,26-08-21 5:02
3.0526583,101.6003333,26-08-21 5:02
3.0526583,101.6003333,26-08-21 5:02
3.0256783,101.6146316,26-08-21 5:02
3.0526583,101.6003333,26-08-21 5:01
3.0256783,101.6146316,26-08-21 5:01
3.0526583,101.6003333,26-08-21 5:01
3.0526583,101.6003333,26-08-21 5:00
3.0526583,101.6003333,26-08-21 5:00
3.0526716,101.6003383,26-08-21 5:00
3.05263,101.6003733,26-08-21 4:59
3.0256783,101.6146316,26-08-21 4:59
3.0526883,101.6000416,26-08-21 4:59
3.0526883,101.6000416,26-08-21 4:59
3.0256783,101.6146316,26-08-21 4:59
3.0256783,101.6146316,26-08-21 4:58
3.0256783,101.6146316,26-08-21 4:58
3.0256783,101.6146316,26-08-21 4:58
3.0256783,101.6146316,26-08-21 4:57
3.0256783,101.6146316,26-08-21 4:57
3.0256783,101.6146316,26-08-21 4:56
3.0256783,101.6146316,26-08-21 4:56
3.0256783,101.6146316,26-08-21 4:56
3.0256783,101.6146316,26-08-21 4:55
3.0256783,101.6146316,26-08-21 4:55
3.0256783,101.6146316,26-08-21 4:54
3.0256783,101.6146316,26-08-21 4:54
3.0256783,101.6146316,26-08-21 4:54
3.0526883,101.6000416,26-08-21 4:53
3.0526883,101.6000416,26-08-21 4:53
3.0526883,101.6000416,26-08-21 4:53
3.0256783,101.6146316,26-08-21 4:53
3.0526883,101.6000416,26-08-21 4:53
3.0256783,101.6146316,26-08-21 4:53
3.0256783,101.6146316,26-08-21 4:52
3.0256783,101.6146316,26-08-21 4:48
3.0526883,101.6000416,26-08-21 4:48
3.0256783,101.6146316,26-08-21 4:48
3.0526883,101.6000416,26-08-21 4:47
3.0256783,101.6146316,26-08-21 4:47
3.0256783,101.6146316,26-08-21 4:47
3.0526883,101.6000416,26-08-21 4:47
3.0256783,101.6146316,26-08-21 4:46
3.0526883,101.6000416,26-08-21 4:46
3.0526883,101.6000416,26-08-21 4:46
3.0526883,101.6000416,26-08-21 4:46
3.0526883,101.6000416,26-08-21 4:46
3.0256783,101.6146316,26-08-21 4:45
3.0526883,101.6000416,26-08-21 4:45
3.0256783,101.6146316,26-08-21 4:45
3.0526883,101.6000416,26-08-21 4:45
3.0256783,101.6146316,26-08-21 4:45
3.0526883,101.6000416,26-08-21 4:45
3.0256783,101.6146316,26-08-21 4:44
3.0526883,101.6000416,26-08-21 4:44
3.0256783,101.6146316,26-08-21 4:44
3.0256783,101.6146316,26-08-21 4:44
3.0526883,101.6000416,26-08-21 4:44
3.0526883,101.6000416,26-08-21 4:43
3.0256783,101.6146316,26-08-21 4:43
3.0526883,101.6000416,26-08-21 4:43
3.0256783,101.6146316,26-08-21 4:43
3.0256783,101.6146316,26-08-21 4:42
3.0526883,101.6000416,26-08-21 4:42
3.0256783,101.6146316,26-08-21 4:42
3.0256783,101.6146316,26-08-21 4:42
3.0256783,101.6146316,26-08-21 4:42
3.0526883,101.6000416,26-08-21 4:42
3.0256783,101.6146316,26-08-21 4:42
3.0526883,101.6000416,26-08-21 4:41
3.0256783,101.6146316,26-08-21 4:41
3.0525933,101.60036,26-08-21 4:41
3.0256783,101.6146316,26-08-21 4:41
3.0527266,101.600335,26-08-21 4:41
3.0256783,101.6146316,26-08-21 4:41
3.0527866,101.5996016,26-08-21 4:41
3.0527866,101.5996016,26-08-21 4:40
3.0256783,101.6146316,26-08-21 4:40
3.0527866,101.5996016,26-08-21 4:40
3.0256783,101.6146316,26-08-21 4:40
3.0527866,101.5996016,26-08-21 4:40
3.0527866,101.5996016,26-08-21 4:40
3.0527866,101.5996016,26-08-21 4:40
3.0527866,101.5996016,26-08-21 4:40
3.0527866,101.5996016,26-08-21 4:39
3.0527866,101.5996016,26-08-21 4:39
3.0527866,101.5996016,26-08-21 4:39
3.0527866,101.5996016,26-08-21 4:37
3.0527866,101.5996016,26-08-21 4:36
3.0527866,101.5996016,26-08-21 4:36
3.0256783,101.6146316,26-08-21 4:35
3.0256783,101.6146316,26-08-21 4:34
3.0256783,101.6146316,26-08-21 4:33
3.0256783,101.6146316,26-08-21 4:33
3.0256783,101.6146316,26-08-21 4:32
3.0256783,101.6146316,26-08-21 4:32
3.0256783,101.6146316,26-08-21 4:32
3.0256783,101.6146316,26-08-21 4:31
3.0578366,101.5957783,26-08-21 4:31
3.0256783,101.6146316,26-08-21 4:31
3.0578616,101.5958233,26-08-21 4:31
3.0256783,101.6146316,26-08-21 4:30
3.0256783,101.6146316,26-08-21 4:30
3.0578616,101.5958233,26-08-21 4:30
3.0577833,101.5957916,26-08-21 4:29
3.0577833,101.5957916,26-08-21 4:28
3.0577833,101.5957916,26-08-21 4:28
3.0577833,101.5957916,26-08-21 4:26
3.0577833,101.5957916,26-08-21 4:26
3.0577949,101.5958,26-08-21 4:26
3.0577066,101.5957683,26-08-21 4:25
3.0256783,101.6146316,26-08-21 4:25
3.0256783,101.6146316,26-08-21 4:25
3.0256783,101.6146316,26-08-21 4:24
3.05777,101.5958666,26-08-21 4:24
3.0256783,101.6146316,26-08-21 4:24
3.0577183,101.5957883,26-08-21 4:24
3.0256783,101.6146316,26-08-21 4:23
3.0256783,101.6146316,26-08-21 4:23
3.0256783,101.6146316,26-08-21 4:22
3.0578116,101.59575,26-08-21 4:22
3.0256783,101.6146316,26-08-21 4:22
3.0256783,101.6146316,26-08-21 4:22
3.0256783,101.6146316,26-08-21 4:22
3.0578083,101.59584,26-08-21 4:22
3.0256783,101.6146316,26-08-21 4:21
3.0578083,101.59584,26-08-21 4:21
3.0256783,101.6146316,26-08-21 4:21
3.0578366,101.5958633,26-08-21 4:21
3.0256783,101.6146316,26-08-21 4:21
3.0256783,101.6146316,26-08-21 4:20
3.0256783,101.6146316,26-08-21 4:20
3.0578366,101.5958633,26-08-21 4:20
3.0578366,101.5958633,26-08-21 4:20
3.0256783,101.6146316,26-08-21 4:19
3.0256783,101.6146316,26-08-21 4:19
3.0578366,101.5958633,26-08-21 4:19
3.0256783,101.6146316,26-08-21 4:19
3.0578366,101.5958633,26-08-21 4:19
3.0256783,101.6146316,26-08-21 4:18
3.0578366,101.5958633,26-08-21 4:18
3.0256783,101.6146316,26-08-21 4:18
3.05785,101.59582,26-08-21 4:18
3.0256783,101.6146316,26-08-21 4:18
3.0256783,101.6146316,26-08-21 4:18
3.0256783,101.6146316,26-08-21 4:17
3.0256783,101.6146316,26-08-21 4:17
3.0256783,101.6146316,26-08-21 4:17
3.05785,101.59582,26-08-21 4:17
3.0256783,101.6146316,26-08-21 4:17
3.05785,101.59582,26-08-21 4:17
3.0256783,101.6146316,26-08-21 4:16
3.0256783,101.6146316,26-08-21 4:16
3.0256783,101.6146316,26-08-21 4:16
3.05785,101.59582,26-08-21 4:16
3.0256783,101.6146316,26-08-21 4:15
3.0256783,101.6146316,26-08-21 4:15
3.0256783,101.6146316,26-08-21 4:15
3.05786,101.595815,26-08-21 4:14
3.0256783,101.6146316,26-08-21 4:14
3.0256783,101.6146316,26-08-21 4:14
3.05786,101.595815,26-08-21 4:13
3.05786,101.595815,26-08-21 4:13
3.05786,101.595815,26-08-21 4:13
3.05786,101.595815,26-08-21 4:12
3.05786,101.595815,26-08-21 4:12
3.057875,101.5958216,26-08-21 4:12
3.0577633,101.595905,26-08-21 4:11
3.0577633,101.595905,26-08-21 4:10
3.0577816,101.5959633,26-08-21 4:10
3.0577816,101.5959633,26-08-21 4:09
3.0256783,101.6146316,26-08-21 4:09
3.0577216,101.5958733,26-08-21 4:09
3.0256783,101.6146316,26-08-21 4:08
3.0256783,101.6146316,26-08-21 4:08
3.0256783,101.6146316,26-08-21 4:08
3.0577216,101.5958733,26-08-21 4:08
3.0577216,101.5958733,26-08-21 4:07
3.0256783,101.6146316,26-08-21 4:07
3.0256783,101.6146316,26-08-21 4:07
3.0577216,101.5958733,26-08-21 4:07
3.0256783,101.6146316,26-08-21 4:07
3.0256783,101.6146316,26-08-21 4:06
3.0576999,101.595875,26-08-21 4:06
3.0256783,101.6146316,26-08-21 4:06
3.0576999,101.595875,26-08-21 4:06
3.0256783,101.6146316,26-08-21 4:05
3.0256783,101.6146316,26-08-21 4:05
3.0576366,101.5958783,26-08-21 4:05
3.0256783,101.6146316,26-08-21 4:05
3.0576366,101.5958783,26-08-21 4:04
3.0256783,101.6146316,26-08-21 4:04
3.0256783,101.6146316,26-08-21 4:04
3.0256783,101.6146316,26-08-21 4:04
3.0256783,101.6146316,26-08-21 4:03
3.0256783,101.6146316,26-08-21 4:03
3.0256783,101.6146316,26-08-21 4:03
3.0256783,101.6146316,26-08-21 4:03
3.0577766,101.59584,26-08-21 4:03
3.0256783,101.6146316,26-08-21 4:03
3.0577766,101.59584,26-08-21 4:03
3.0256783,101.6146316,26-08-21 4:02
3.0256783,101.6146316,26-08-21 4:02
3.0256783,101.6146316,26-08-21 4:02
3.0256783,101.6146316,26-08-21 4:01
3.0256783,101.6146316,26-08-21 4:01
3.0256783,101.6146316,26-08-21 4:01
3.0256783,101.6146316,26-08-21 4:01
3.0256783,101.6146316,26-08-21 4:01
3.0256783,101.6146316,26-08-21 4:01
3.0256783,101.6146316,26-08-21 4:00
3.0256783,101.6146316,26-08-21 4:00
3.0256783,101.6146316,26-08-21 4:00
3.0256783,101.6146316,26-08-21 3:59
3.0577766,101.59584,26-08-21 3:58
3.0577766,101.59584,26-08-21 3:58
3.0577766,101.59584,26-08-21 3:58
3.0577766,101.59584,26-08-21 3:58
3.0577766,101.59584,26-08-21 3:58
3.0577966,101.5958283,26-08-21 3:57
3.0580033,101.5958049,26-08-21 3:56
3.058005,101.5958016,26-08-21 3:56
3.0256783,101.6146316,26-08-21 3:55
3.0580383,101.59577,26-08-21 3:55
3.0256783,101.6146316,26-08-21 3:54
3.0256783,101.6146316,26-08-21 3:54
3.0579149,101.596305,26-08-21 3:53
3.0256783,101.6146316,26-08-21 3:53
3.0256783,101.6146316,26-08-21 3:53
3.0256783,101.6146316,26-08-21 3:53
3.0256783,101.6146316,26-08-21 3:53
3.0256783,101.6146316,26-08-21 3:52
3.0551066,101.5987533,26-08-21 3:52
3.0256783,101.6146316,26-08-21 3:52
3.0256783,101.6146316,26-08-21 3:52
3.0256783,101.6146316,26-08-21 3:51
3.0529566,101.5990883,26-08-21 3:51
3.0256783,101.6146316,26-08-21 3:51
3.0529566,101.5990883,26-08-21 3:51
3.0256783,101.6146316,26-08-21 3:51
3.0256783,101.6146316,26-08-21 3:50
3.0525016,101.6006433,26-08-21 3:50
3.0256783,101.6146316,26-08-21 3:49
3.0256783,101.6146316,26-08-21 3:49
3.0525016,101.6006433,26-08-21 3:49
3.0256783,101.6146316,26-08-21 3:49
3.0256783,101.6146316,26-08-21 3:49
3.0256783,101.6146316,26-08-21 3:48
3.0256783,101.6146316,26-08-21 3:48
3.0256783,101.6146316,26-08-21 3:47
3.0256783,101.6146316,26-08-21 3:47
3.0525016,101.6006433,26-08-21 3:47
3.0256783,101.6146316,26-08-21 3:47
3.0525016,101.6006433,26-08-21 3:47
3.0525016,101.6006433,26-08-21 3:46
3.0256783,101.6146316,26-08-21 3:46
3.0525016,101.6006433,26-08-21 3:46
3.0256783,101.6146316,26-08-21 3:46
3.0256783,101.6146316,26-08-21 3:46
3.0256783,101.6146316,26-08-21 3:46
3.0256783,101.6146316,26-08-21 3:45
3.0525016,101.6006433,26-08-21 3:45
3.0256783,101.6146316,26-08-21 3:45
3.0525016,101.6006433,26-08-21 3:45
3.0256783,101.6146316,26-08-21 3:45
3.0525016,101.6006433,26-08-21 3:44
3.0256783,101.6146316,26-08-21 3:44
3.0256783,101.6146316,26-08-21 3:44
3.0525016,101.6006433,26-08-21 3:44
3.0256783,101.6146316,26-08-21 3:43
3.0256783,101.6146316,26-08-21 3:43
3.0256783,101.6146316,26-08-21 3:43
3.0256783,101.6146316,26-08-21 3:41
3.0256783,101.6146316,26-08-21 3:41
3.0256783,101.6146316,26-08-21 3:40
3.0256783,101.6146316,26-08-21 3:40
3.0256783,101.6146316,26-08-21 3:40
3.0256783,101.6146316,26-08-21 3:39
3.0256783,101.6146316,26-08-21 3:39
3.0525016,101.6006433,26-08-21 3:39
3.0256783,101.6146316,26-08-21 3:39
3.0525016,101.6006433,26-08-21 3:38
3.0256783,101.6146316,26-08-21 3:38
3.0525016,101.6006433,26-08-21 3:38
3.0256783,101.6146316,26-08-21 3:38
3.0525016,101.6006433,26-08-21 3:38
3.0256783,101.6146316,26-08-21 3:37
3.0256783,101.6146316,26-08-21 3:37
3.0525016,101.6006433,26-08-21 3:37
3.0256783,101.6146316,26-08-21 3:37
3.0256783,101.6146316,26-08-21 3:37
3.0256783,101.6146316,26-08-21 3:37
3.0256783,101.6146316,26-08-21 3:36
3.0256783,101.6146316,26-08-21 3:36
3.0256783,101.6146316,26-08-21 3:36
3.0256783,101.6146316,26-08-21 3:36
3.0256783,101.6146316,26-08-21 3:35
3.0256783,101.6146316,26-08-21 3:35
3.0256783,101.6146316,26-08-21 3:35
3.0256783,101.6146316,26-08-21 3:34
3.0256783,101.6146316,26-08-21 3:34
3.0256783,101.6146316,26-08-21 3:33
3.0256783,101.6146316,26-08-21 3:33
3.0256783,101.6146316,26-08-21 3:33
3.0524683,101.6002,26-08-21 3:32
3.0256783,101.6146316,26-08-21 3:32
3.0524683,101.6002,26-08-21 3:32
3.0256783,101.6146316,26-08-21 3:32
3.0524683,101.6002,26-08-21 3:32
3.0256783,101.6146316,26-08-21 3:31
3.0524683,101.6002,26-08-21 3:31
3.0256783,101.6146316,26-08-21 3:31
3.0524699,101.600245,26-08-21 3:31
3.0524633,101.6003166,26-08-21 3:31
3.0256783,101.6146316,26-08-21 3:31
3.052475,101.6008866,26-08-21 3:31
3.0256783,101.6146316,26-08-21 3:30
3.0525333,101.60166,26-08-21 3:30
3.0525333,101.60166,26-08-21 3:30
3.0256783,101.6146316,26-08-21 3:30
3.0525383,101.600505,26-08-21 3:30
3.0256783,101.6146316,26-08-21 3:29
3.0525383,101.600505,26-08-21 3:29
3.0256783,101.6146316,26-08-21 3:29
3.0525383,101.600505,26-08-21 3:29
3.0256783,101.6146316,26-08-21 3:29
3.0525383,101.600505,26-08-21 3:29
3.0256783,101.6146316,26-08-21 3:28
3.0525383,101.600505,26-08-21 3:28
3.0256783,101.6146316,26-08-21 3:28
3.0525383,101.600505,26-08-21 3:28
3.0525433,101.6006083,26-08-21 3:27
3.0526233,101.6016683,26-08-21 3:27
3.05235,101.6004283,26-08-21 3:26
3.05235,101.6004283,26-08-21 3:26
3.05235,101.6004283,26-08-21 3:26
3.05235,101.6004283,26-08-21 3:25
3.05235,101.6004283,26-08-21 3:25
3.05235,101.6004283,26-08-21 3:24
3.05235,101.6004283,26-08-21 3:24
3.0256783,101.6146316,26-08-21 3:23
3.0524566,101.60137,26-08-21 3:23
3.0524566,101.60137,26-08-21 3:23
3.0256783,101.6146316,26-08-21 3:23
3.0256783,101.6146316,26-08-21 3:23
3.0524566,101.60137,26-08-21 3:23
3.0524566,101.60137,26-08-21 3:22
3.0256783,101.6146316,26-08-21 3:22
3.0524566,101.60137,26-08-21 3:22
3.0256783,101.6146316,26-08-21 3:22
3.0524566,101.60137,26-08-21 3:22
3.0524166,101.6013983,26-08-21 3:22
3.0256783,101.6146316,26-08-21 3:21
3.0256783,101.6146316,26-08-21 3:21
3.0523733,101.6006,26-08-21 3:21
3.0256783,101.6146316,26-08-21 3:21
3.0523733,101.6006,26-08-21 3:21
3.0256783,101.6146316,26-08-21 3:20
3.0523733,101.6006,26-08-21 3:20
3.0256783,101.6146316,26-08-21 3:20
3.0256783,101.6146316,26-08-21 3:20
3.0523733,101.6006,26-08-21 3:20
3.0256783,101.6146316,26-08-21 3:19
3.0256783,101.6146316,26-08-21 3:19
3.0256783,101.6146316,26-08-21 3:18
3.0256783,101.6146316,26-08-21 3:18
3.0256783,101.6146316,26-08-21 3:18
3.0256783,101.6146316,26-08-21 3:17
3.0256783,101.6146316,26-08-21 3:17
3.0256783,101.6146316,26-08-21 3:16
3.0256783,101.6146316,26-08-21 3:16
3.0256783,101.6146316,26-08-21 3:16
3.0256783,101.6146316,26-08-21 3:15
3.0525933,101.6003766,26-08-21 3:15
3.0256783,101.6146316,26-08-21 3:15
3.0525933,101.6003766,26-08-21 3:14
3.0525933,101.6003766,26-08-21 3:14
3.0525933,101.6003766,26-08-21 3:14
3.0525933,101.6003766,26-08-21 3:13
3.0525933,101.6003766,26-08-21 3:13
3.0525933,101.6003766,26-08-21 3:12
3.0525933,101.6003766,26-08-21 3:12
3.0525933,101.6003766,26-08-21 3:12
3.0525933,101.6003766,26-08-21 3:11
3.0525933,101.6003766,26-08-21 3:11
3.0527633,101.6004233,26-08-21 3:10
3.0526483,101.6006616,26-08-21 3:10
3.0526483,101.6006616,26-08-21 3:09
3.0256783,101.6146316,26-08-21 3:09
3.0526483,101.6006616,26-08-21 3:09
3.0526483,101.6006616,26-08-21 3:09
3.0256783,101.6146316,26-08-21 3:09
3.0526483,101.6006616,26-08-21 3:08
3.0256783,101.6146316,26-08-21 3:08
3.0525783,101.6005783,26-08-21 3:08
3.05254,101.6002633,26-08-21 3:08
3.0256783,101.6146316,26-08-21 3:08
3.05254,101.6002633,26-08-21 3:08
3.0256783,101.6146316,26-08-21 3:08
3.05254,101.6002633,26-08-21 3:08
3.0256783,101.6146316,26-08-21 3:08
3.05254,101.6002633,26-08-21 3:07
3.0256783,101.6146316,26-08-21 3:07
3.05254,101.6002633,26-08-21 3:07
3.0256783,101.6146316,26-08-21 3:07
3.0256783,101.6146316,26-08-21 3:07
3.0256783,101.6146316,26-08-21 3:07
3.0256783,101.6146316,26-08-21 3:07
3.0256783,101.6146316,26-08-21 3:06
3.05254,101.6002633,26-08-21 3:06
3.0256783,101.6146316,26-08-21 3:06
3.0256783,101.6146316,26-08-21 3:06
3.05254,101.6002633,26-08-21 3:06
3.0256783,101.6146316,26-08-21 3:06
3.0256783,101.6146316,26-08-21 3:06
3.05254,101.6002633,26-08-21 3:06
3.05254,101.6002633,26-08-21 3:05
3.0256783,101.6146316,26-08-21 3:05
3.0256783,101.6146316,26-08-21 3:05
3.05254,101.6002633,26-08-21 3:05
3.0256783,101.6146316,26-08-21 3:05
3.05254,101.6002633,26-08-21 3:04
3.0256783,101.6146316,26-08-21 3:04
3.05254,101.6002633,26-08-21 3:04
3.05254,101.6002633,26-08-21 3:03
3.05254,101.6002633,26-08-21 3:03
3.05254,101.6002633,26-08-21 3:03
3.05254,101.6002633,26-08-21 3:02
3.05254,101.6002633,26-08-21 3:02
3.05254,101.6002633,26-08-21 3:01
3.05254,101.6002633,26-08-21 3:01
3.05254,101.6002633,26-08-21 3:01
3.05254,101.6002633,26-08-21 3:00
3.05254,101.6002633,26-08-21 3:00
3.05254,101.6002633,26-08-21 2:59
3.0256783,101.6146316,26-08-21 2:59
3.05254,101.6002633,26-08-21 2:59
3.0256783,101.6146316,26-08-21 2:59
3.0256783,101.6146316,26-08-21 2:59
3.0256783,101.6146316,26-08-21 2:59
3.05254,101.6002633,26-08-21 2:59
3.0256783,101.6146316,26-08-21 2:59
3.0256783,101.6146316,26-08-21 2:58
3.0256783,101.6146316,26-08-21 2:58
3.05254,101.6002633,26-08-21 2:58
3.0256783,101.6146316,26-08-21 2:58
3.0256783,101.6146316,26-08-21 2:57
3.0256783,101.6146316,26-08-21 2:57
3.0256783,101.6146316,26-08-21 2:57
3.0256783,101.6146316,26-08-21 2:56
3.0256783,101.6146316,26-08-21 2:56
3.0256783,101.6146316,26-08-21 2:55
3.0256783,101.6146316,26-08-21 2:55
3.0256783,101.6146316,26-08-21 2:55
3.0525699,101.600055,26-08-21 2:54
3.0256783,101.6146316,26-08-21 2:54
3.0256783,101.6146316,26-08-21 2:53
3.0525699,101.600055,26-08-21 2:53
3.0256783,101.6146316,26-08-21 2:53
3.0256783,101.6146316,26-08-21 2:53
3.0256783,101.6146316,26-08-21 2:53
3.0525699,101.600055,26-08-21 2:53
3.0256783,101.6146316,26-08-21 2:53
3.0525699,101.600055,26-08-21 2:52
3.0256783,101.6146316,26-08-21 2:52
3.0525699,101.600055,26-08-21 2:52
3.0256783,101.6146316,26-08-21 2:52
3.0256783,101.6146316,26-08-21 2:52
3.0514983,101.5997683,26-08-21 2:47
3.0514983,101.5997683,26-08-21 2:47
3.0514983,101.5997683,26-08-21 2:47
3.0256783,101.6146316,26-08-21 2:47
3.0256783,101.6146316,26-08-21 2:47
3.0514983,101.5997683,26-08-21 2:46
3.0256783,101.6146316,26-08-21 2:46
3.0256783,101.6146316,26-08-21 2:46
3.0514983,101.5997683,26-08-21 2:46
3.0256783,101.6146316,26-08-21 2:46
3.0256783,101.6146316,26-08-21 2:46
3.0256783,101.6146316,26-08-21 2:46
3.0514983,101.5997683,26-08-21 2:46
3.0256783,101.6146316,26-08-21 2:45
3.0514983,101.5997683,26-08-21 2:45
3.0256783,101.6146316,26-08-21 2:45
3.0256783,101.6146316,26-08-21 2:45
3.0256783,101.6146316,26-08-21 2:44
3.0256783,101.6146316,26-08-21 2:44
3.0256783,101.6146316,26-08-21 2:44
3.0256783,101.6146316,26-08-21 2:43
3.0256783,101.6146316,26-08-21 2:43
3.0256783,101.6146316,26-08-21 2:42
3.0256783,101.6146316,26-08-21 2:42
3.0256783,101.6146316,26-08-21 2:42
3.0256783,101.6146316,26-08-21 2:41
3.0577233,101.6014416,26-08-21 2:41
3.0577233,101.6014416,26-08-21 2:40
3.0577233,101.6014416,26-08-21 2:40
3.0577233,101.6014416,26-08-21 2:39
3.0577233,101.6014416,26-08-21 2:39
3.0577233,101.6014416,26-08-21 2:39
3.0577233,101.6014416,26-08-21 2:38
3.0577233,101.6014416,26-08-21 2:37
3.0577233,101.6014416,26-08-21 2:37
3.0577233,101.6014416,26-08-21 2:37
3.0577233,101.6014416,26-08-21 2:37
3.0577233,101.6014416,26-08-21 2:37
3.0577233,101.6014416,26-08-21 2:37
3.0256783,101.6146316,26-08-21 2:37
3.0256783,101.6146316,26-08-21 2:36
3.0256783,101.6146316,26-08-21 2:36
